timestamp,open,high,low,close,volume
2012-11-21 08:00:00+00:00,1.280750,1.281240,1.279950,1.280190,1369.000000
2012-11-21 09:00:00+00:00,1.280200,1.282110,1.275840,1.276520,3313.000000
2012-11-21 10:00:00+00:00,1.276520,1.276570,1.273590,1.274870,3522.000000
2012-11-21 11:00:00+00:00,1.274870,1.275770,1.274810,1.275420,2227.000000
2012-11-21 12:00:00+00:00,1.275400,1.276490,1.275150,1.275590,2291.000000
2012-11-21 13:00:00+00:00,1.275590,1.276860,1.274050,1.276320,3595.000000
2012-11-21 14:00:00+00:00,1.276310,1.276880,1.275460,1.276850,3631.000000
2012-11-21 15:00:00+00:00,1.276840,1.279350,1.276840,1.278120,3981.000000
2012-11-21 16:00:00+00:00,1.278110,1.279050,1.277790,1.278900,3423.000000
2012-11-21 17:00:00+00:00,1.278880,1.281250,1.278570,1.280620,3628.000000
2012-11-21 18:00:00+00:00,1.280640,1.280900,1.279650,1.280020,2941.000000
2012-11-21 19:00:00+00:00,1.280030,1.282030,1.279900,1.281650,3638.000000
2012-11-21 20:00:00+00:00,1.281640,1.283240,1.281070,1.282400,4129.000000
2012-11-21 21:00:00+00:00,1.282400,1.283040,1.281360,1.281800,4089.000000
2012-11-21 22:00:00+00:00,1.281790,1.282460,1.281400,1.281540,2800.000000
2012-11-21 23:00:00+00:00,1.281520,1.282960,1.281460,1.282670,1920.000000
2012-11-22 00:00:00+00:00,1.282660,1.282830,1.282400,1.282600,1497.000000
2012-11-22 01:00:00+00:00,1.282570,1.282600,1.281850,1.282330,1044.000000
2012-11-22 02:00:00+00:00,1.282320,1.282490,1.281980,1.282290,1213.000000
2012-11-22 03:00:00+00:00,1.282300,1.282980,1.282260,1.282830,1016.000000
2012-11-22 04:00:00+00:00,1.282840,1.283140,1.282550,1.282680,917.000000
2012-11-22 05:00:00+00:00,1.282690,1.286690,1.282690,1.286340,2435.000000
2012-11-22 06:00:00+00:00,1.286340,1.286340,1.285080,1.285560,1812.000000
2012-11-22 07:00:00+00:00,1.285570,1.285940,1.284510,1.284890,2318.000000
2012-11-22 08:00:00+00:00,1.284890,1.285190,1.284150,1.284810,1619.000000
2012-11-22 09:00:00+00:00,1.284790,1.284900,1.284150,1.284430,1334.000000
2012-11-22 10:00:00+00:00,1.284440,1.284480,1.283370,1.284020,1825.000000
2012-11-22 11:00:00+00:00,1.284020,1.284890,1.284020,1.284820,1298.000000
2012-11-22 12:00:00+00:00,1.284820,1.284830,1.284330,1.284390,1410.000000
2012-11-22 13:00:00+00:00,1.284420,1.285550,1.284080,1.284660,2881.000000
2012-11-22 14:00:00+00:00,1.284670,1.286690,1.283690,1.286320,3956.000000
2012-11-22 15:00:00+00:00,1.286360,1.286740,1.284290,1.284750,3431.000000
2012-11-22 16:00:00+00:00,1.284750,1.286830,1.284650,1.286200,3118.000000
2012-11-22 17:00:00+00:00,1.286160,1.288260,1.286070,1.287570,2991.000000
2012-11-22 18:00:00+00:00,1.287570,1.289830,1.287280,1.289480,2742.000000
2012-11-22 19:00:00+00:00,1.289470,1.289690,1.288380,1.288390,2588.000000
2012-11-22 20:00:00+00:00,1.288400,1.288850,1.286680,1.287880,3026.000000
2012-11-22 21:00:00+00:00,1.287830,1.289090,1.287040,1.288520,2671.000000
2012-11-22 22:00:00+00:00,1.288560,1.288610,1.286640,1.287210,2080.000000
2012-11-22 23:00:00+00:00,1.287280,1.287720,1.285750,1.285800,2134.000000
2012-11-23 00:00:00+00:00,1.285790,1.287070,1.285710,1.286360,1794.000000
2012-11-23 01:00:00+00:00,1.286370,1.288350,1.286350,1.288210,1449.000000
2012-11-23 02:00:00+00:00,1.288200,1.288500,1.287240,1.288170,1309.000000
2012-11-23 03:00:00+00:00,1.288190,1.288690,1.287840,1.288230,1290.000000
2012-11-23 04:00:00+00:00,1.288230,1.288380,1.287740,1.288000,1045.000000
2012-11-23 05:00:00+00:00,1.287990,1.288310,1.286990,1.287320,1398.000000
2012-11-23 06:00:00+00:00,1.287310,1.287750,1.286770,1.287750,1132.000000
2012-11-23 07:00:00+00:00,1.287750,1.288270,1.287390,1.288240,877.000000
2012-11-23 08:00:00+00:00,1.288250,1.288740,1.288200,1.288430,973.000000
2012-11-23 09:00:00+00:00,1.288430,1.288770,1.288180,1.288570,873.000000
2012-11-23 10:00:00+00:00,1.288570,1.288860,1.288280,1.288570,822.000000
2012-11-23 11:00:00+00:00,1.288570,1.288860,1.288140,1.288730,765.000000
2012-11-23 12:00:00+00:00,1.288730,1.289720,1.288550,1.288870,1552.000000
2012-11-23 13:00:00+00:00,1.288880,1.290950,1.288750,1.290570,2767.000000
2012-11-23 14:00:00+00:00,1.290570,1.290870,1.287680,1.288090,4071.000000
2012-11-23 15:00:00+00:00,1.288100,1.291420,1.287490,1.290200,4099.000000
2012-11-23 16:00:00+00:00,1.290190,1.290330,1.288850,1.289150,3156.000000
2012-11-23 17:00:00+00:00,1.289150,1.290580,1.288940,1.289930,2749.000000
2012-11-23 18:00:00+00:00,1.289910,1.290900,1.289460,1.290900,2394.000000
2012-11-23 19:00:00+00:00,1.290910,1.293240,1.290560,1.293110,4099.000000
2012-11-23 20:00:00+00:00,1.293100,1.294310,1.292410,1.294270,3965.000000
2012-11-23 21:00:00+00:00,1.294260,1.296800,1.294080,1.295790,4456.000000
2012-11-23 22:00:00+00:00,1.295800,1.296730,1.295460,1.295780,2851.000000
2012-11-23 23:00:00+00:00,1.295790,1.298960,1.295690,1.298530,3397.000000
2012-11-24 00:00:00+00:00,1.298540,1.298540,1.297030,1.297190,1660.000000
2012-11-24 01:00:00+00:00,1.297190,1.297430,1.296800,1.296940,1028.000000
2012-11-24 02:00:00+00:00,1.296950,1.297780,1.296740,1.297600,1021.000000
2012-11-24 03:00:00+00:00,1.297590,1.297700,1.296850,1.297240,1241.000000
2012-11-24 04:00:00+00:00,1.297180,1.297290,1.297180,1.297290,2.000000
2012-11-26 05:00:00+00:00,1.297310,1.297680,1.296310,1.297210,1348.000000
2012-11-26 06:00:00+00:00,1.297210,1.297320,1.295990,1.296210,1663.000000
2012-11-26 07:00:00+00:00,1.296220,1.296550,1.295190,1.295220,1476.000000
2012-11-26 08:00:00+00:00,1.295260,1.295540,1.295010,1.295300,1347.000000
2012-11-26 09:00:00+00:00,1.295300,1.296130,1.295170,1.296050,1358.000000
2012-11-26 10:00:00+00:00,1.296070,1.296090,1.295270,1.295770,987.000000
2012-11-26 11:00:00+00:00,1.295780,1.296170,1.295240,1.295510,1140.000000
2012-11-26 12:00:00+00:00,1.295520,1.295820,1.294350,1.295650,1808.000000
2012-11-26 13:00:00+00:00,1.295640,1.298360,1.295500,1.297110,3035.000000
2012-11-26 14:00:00+00:00,1.297110,1.297460,1.295050,1.295180,3730.000000
2012-11-26 15:00:00+00:00,1.295170,1.296830,1.294600,1.296780,3489.000000
2012-11-26 16:00:00+00:00,1.296790,1.296990,1.295170,1.296600,2700.000000
2012-11-26 17:00:00+00:00,1.296590,1.297990,1.296300,1.296560,3017.000000
2012-11-26 18:00:00+00:00,1.296540,1.297020,1.295230,1.296020,2933.000000
2012-11-26 19:00:00+00:00,1.296030,1.297450,1.295520,1.297130,3152.000000
2012-11-26 20:00:00+00:00,1.297140,1.297270,1.295580,1.296310,3354.000000
2012-11-26 21:00:00+00:00,1.296290,1.297380,1.296000,1.296410,3696.000000
2012-11-26 22:00:00+00:00,1.296410,1.296670,1.295710,1.296530,2876.000000
2012-11-26 23:00:00+00:00,1.296520,1.297360,1.295960,1.295960,2111.000000
2012-11-27 00:00:00+00:00,1.295950,1.296570,1.295910,1.296140,1743.000000
2012-11-27 01:00:00+00:00,1.296130,1.296500,1.295920,1.296130,1586.000000
2012-11-27 02:00:00+00:00,1.296150,1.297120,1.295870,1.296840,1702.000000
2012-11-27 03:00:00+00:00,1.296830,1.297220,1.296650,1.297080,1064.000000
2012-11-27 04:00:00+00:00,1.297080,1.300530,1.297000,1.299340,2519.000000
2012-11-27 05:00:00+00:00,1.299310,1.299310,1.296940,1.298770,1928.000000
2012-11-27 06:00:00+00:00,1.298780,1.300770,1.298060,1.298940,2924.000000
2012-11-27 07:00:00+00:00,1.298930,1.299780,1.297670,1.297830,2069.000000
2012-11-27 08:00:00+00:00,1.297830,1.298570,1.297670,1.298150,1251.000000
2012-11-27 09:00:00+00:00,1.298140,1.298370,1.297330,1.298150,1315.000000
2012-11-27 10:00:00+00:00,1.298160,1.298850,1.298000,1.298550,1449.000000
2012-11-27 11:00:00+00:00,1.298560,1.298840,1.298040,1.298570,1714.000000
2012-11-27 12:00:00+00:00,1.298610,1.299110,1.298400,1.298980,1857.000000
2012-11-27 13:00:00+00:00,1.298990,1.299780,1.298340,1.299150,3151.000000
2012-11-27 14:00:00+00:00,1.299150,1.299480,1.296630,1.297730,3761.000000
2012-11-27 15:00:00+00:00,1.297730,1.298010,1.295530,1.296090,3603.000000
2012-11-27 16:00:00+00:00,1.296090,1.296110,1.293870,1.294400,3752.000000
2012-11-27 17:00:00+00:00,1.294410,1.295110,1.293500,1.295050,3148.000000
2012-11-27 18:00:00+00:00,1.295060,1.296820,1.294960,1.296300,3283.000000
2012-11-27 19:00:00+00:00,1.296310,1.296840,1.294460,1.294500,3916.000000
2012-11-27 20:00:00+00:00,1.294530,1.294790,1.292920,1.293970,4403.000000
2012-11-27 21:00:00+00:00,1.293960,1.294350,1.291500,1.293080,4486.000000
2012-11-27 22:00:00+00:00,1.293060,1.294160,1.292740,1.293870,2987.000000
2012-11-27 23:00:00+00:00,1.293880,1.294340,1.293260,1.293810,1815.000000
2012-11-28 00:00:00+00:00,1.293800,1.293810,1.292900,1.293320,1946.000000
2012-11-28 01:00:00+00:00,1.293290,1.293510,1.292540,1.293240,2299.000000
2012-11-28 02:00:00+00:00,1.293250,1.293510,1.292840,1.292870,1878.000000
2012-11-28 03:00:00+00:00,1.292870,1.294400,1.292870,1.294190,1299.000000
2012-11-28 04:00:00+00:00,1.294190,1.294480,1.293570,1.293690,1020.000000
2012-11-28 05:00:00+00:00,1.293690,1.294250,1.293600,1.293660,1459.000000
2012-11-28 06:00:00+00:00,1.293690,1.293900,1.293430,1.293770,1357.000000
2012-11-28 07:00:00+00:00,1.293750,1.293800,1.292430,1.293140,1984.000000
2012-11-28 08:00:00+00:00,1.293130,1.293860,1.292920,1.293450,1295.000000
2012-11-28 09:00:00+00:00,1.293430,1.293430,1.292550,1.293260,1535.000000
2012-11-28 10:00:00+00:00,1.293260,1.293790,1.293080,1.293650,1897.000000
2012-11-28 11:00:00+00:00,1.293670,1.293730,1.292080,1.292330,1922.000000
2012-11-28 12:00:00+00:00,1.292320,1.292460,1.291150,1.291750,2048.000000
2012-11-28 13:00:00+00:00,1.291770,1.292660,1.291400,1.292200,2467.000000
2012-11-28 14:00:00+00:00,1.292190,1.293720,1.291940,1.292750,3717.000000
2012-11-28 15:00:00+00:00,1.292740,1.293250,1.291630,1.292240,3428.000000
2012-11-28 16:00:00+00:00,1.292140,1.292720,1.291850,1.292070,2641.000000
2012-11-28 17:00:00+00:00,1.292070,1.292070,1.288990,1.289150,3417.000000
2012-11-28 18:00:00+00:00,1.289140,1.290210,1.289120,1.289360,2776.000000
2012-11-28 19:00:00+00:00,1.289370,1.289690,1.288150,1.289470,3458.000000
2012-11-28 20:00:00+00:00,1.289460,1.289850,1.288450,1.289220,3337.000000
2012-11-28 21:00:00+00:00,1.289220,1.292160,1.287960,1.290920,4910.000000
2012-11-28 22:00:00+00:00,1.290900,1.293030,1.290650,1.292190,3698.000000
2012-11-28 23:00:00+00:00,1.292190,1.294330,1.291680,1.294080,3396.000000
2012-11-29 00:00:00+00:00,1.294090,1.294090,1.292890,1.293100,2096.000000
2012-11-29 01:00:00+00:00,1.293100,1.293260,1.292460,1.293040,1820.000000
2012-11-29 02:00:00+00:00,1.293030,1.294350,1.292850,1.294240,1812.000000
2012-11-29 03:00:00+00:00,1.294230,1.295370,1.293620,1.295220,1523.000000
2012-11-29 04:00:00+00:00,1.295170,1.296060,1.294770,1.294960,1532.000000
2012-11-29 05:00:00+00:00,1.294990,1.295250,1.294510,1.294970,1233.000000
2012-11-29 06:00:00+00:00,1.294990,1.295100,1.294040,1.294340,1659.000000
2012-11-29 07:00:00+00:00,1.294340,1.295420,1.294340,1.295380,1505.000000
2012-11-29 08:00:00+00:00,1.295370,1.295830,1.295120,1.295200,1360.000000
2012-11-29 09:00:00+00:00,1.295210,1.295520,1.294980,1.295090,921.000000
2012-11-29 10:00:00+00:00,1.295110,1.295570,1.294860,1.294950,1001.000000
2012-11-29 11:00:00+00:00,1.294950,1.295730,1.294890,1.294990,1547.000000
2012-11-29 12:00:00+00:00,1.295000,1.295090,1.293860,1.294210,1960.000000
2012-11-29 13:00:00+00:00,1.294200,1.296440,1.293850,1.296350,2207.000000
2012-11-29 14:00:00+00:00,1.296340,1.297890,1.295870,1.297420,3802.000000
2012-11-29 15:00:00+00:00,1.297400,1.299020,1.296980,1.298320,2921.000000
2012-11-29 16:00:00+00:00,1.298330,1.299390,1.297640,1.298620,3130.000000
2012-11-29 17:00:00+00:00,1.298600,1.299350,1.298080,1.298560,2600.000000
2012-11-29 18:00:00+00:00,1.298560,1.299780,1.297920,1.299310,3042.000000
2012-11-29 19:00:00+00:00,1.299320,1.299910,1.298400,1.298530,3792.000000
2012-11-29 20:00:00+00:00,1.298520,1.300670,1.298390,1.300480,3465.000000
2012-11-29 21:00:00+00:00,1.300470,1.301250,1.296500,1.297820,4785.000000
2012-11-29 22:00:00+00:00,1.297850,1.298440,1.294480,1.295210,3860.000000
2012-11-29 23:00:00+00:00,1.295220,1.297350,1.295160,1.297120,2674.000000
2012-11-30 00:00:00+00:00,1.297130,1.297630,1.296770,1.297380,1687.000000
2012-11-30 01:00:00+00:00,1.297390,1.297510,1.296650,1.297220,1314.000000
2012-11-30 02:00:00+00:00,1.297200,1.297610,1.297070,1.297600,1528.000000
2012-11-30 03:00:00+00:00,1.297590,1.297910,1.297280,1.297780,1051.000000
2012-11-30 04:00:00+00:00,1.297830,1.297970,1.297470,1.297650,798.000000
2012-11-30 05:00:00+00:00,1.297630,1.297670,1.296900,1.297110,955.000000
2012-11-30 06:00:00+00:00,1.297110,1.297830,1.296900,1.297630,1553.000000
2012-11-30 07:00:00+00:00,1.297620,1.299310,1.297510,1.299260,2272.000000
2012-11-30 08:00:00+00:00,1.299250,1.300580,1.298790,1.299510,2077.000000
2012-11-30 09:00:00+00:00,1.299520,1.299660,1.298920,1.299650,1277.000000
2012-11-30 10:00:00+00:00,1.299640,1.300130,1.298990,1.299660,1270.000000
2012-11-30 11:00:00+00:00,1.299700,1.300260,1.299160,1.300140,1667.000000
2012-11-30 12:00:00+00:00,1.300150,1.300720,1.299450,1.299610,2025.000000
2012-11-30 13:00:00+00:00,1.299570,1.302670,1.299190,1.301970,3494.000000
2012-11-30 14:00:00+00:00,1.301950,1.302310,1.300600,1.301300,3510.000000
2012-11-30 15:00:00+00:00,1.301300,1.301500,1.299200,1.300030,3284.000000
2012-11-30 16:00:00+00:00,1.300040,1.300870,1.299120,1.299910,3378.000000
2012-11-30 17:00:00+00:00,1.299900,1.301700,1.299880,1.300520,3008.000000
2012-11-30 18:00:00+00:00,1.300530,1.300760,1.298370,1.298700,3984.000000
2012-11-30 19:00:00+00:00,1.298690,1.299310,1.296790,1.298050,3646.000000
2012-11-30 20:00:00+00:00,1.298070,1.299890,1.297460,1.299450,3619.000000
2012-11-30 21:00:00+00:00,1.299450,1.302270,1.299440,1.300520,4476.000000
2012-11-30 22:00:00+00:00,1.300490,1.301540,1.300260,1.300830,3146.000000
2012-11-30 23:00:00+00:00,1.300830,1.301070,1.299590,1.300060,2438.000000
2012-12-01 00:00:00+00:00,1.300070,1.300530,1.299630,1.300200,1796.000000
2012-12-01 01:00:00+00:00,1.300230,1.300250,1.299590,1.299780,1703.000000
2012-12-01 02:00:00+00:00,1.299760,1.300770,1.299590,1.300370,1626.000000
2012-12-01 03:00:00+00:00,1.300360,1.300660,1.298140,1.298480,2095.000000
2012-12-01 04:00:00+00:00,1.298490,1.298490,1.298480,1.298480,2.000000
2012-12-03 05:00:00+00:00,1.299340,1.299740,1.298820,1.299500,1209.000000
2012-12-03 06:00:00+00:00,1.299510,1.300230,1.299270,1.300200,1365.000000
2012-12-03 07:00:00+00:00,1.300200,1.304600,1.299890,1.303740,2185.000000
2012-12-03 08:00:00+00:00,1.303730,1.304290,1.303300,1.303750,1580.000000
2012-12-03 09:00:00+00:00,1.303760,1.303980,1.303370,1.303880,1050.000000
2012-12-03 10:00:00+00:00,1.303890,1.304220,1.303550,1.303780,961.000000
2012-12-03 11:00:00+00:00,1.303780,1.303810,1.302590,1.303160,1690.000000
2012-12-03 12:00:00+00:00,1.303150,1.303160,1.302110,1.302870,1549.000000
2012-12-03 13:00:00+00:00,1.302880,1.303750,1.302180,1.303170,2322.000000
2012-12-03 14:00:00+00:00,1.303180,1.304040,1.301950,1.302730,3471.000000
2012-12-03 15:00:00+00:00,1.302760,1.304820,1.302470,1.304170,3203.000000
2012-12-03 16:00:00+00:00,1.304160,1.304190,1.303000,1.303380,2669.000000
2012-12-03 17:00:00+00:00,1.303390,1.303680,1.302320,1.302750,2604.000000
2012-12-03 18:00:00+00:00,1.302780,1.307360,1.302560,1.305660,3927.000000
2012-12-03 19:00:00+00:00,1.305670,1.306700,1.305060,1.305310,3518.000000
2012-12-03 20:00:00+00:00,1.305320,1.305370,1.303280,1.304400,3506.000000
2012-12-03 21:00:00+00:00,1.304400,1.307370,1.304130,1.307190,3977.000000
2012-12-03 22:00:00+00:00,1.307180,1.307510,1.305780,1.306540,3118.000000
2012-12-03 23:00:00+00:00,1.306540,1.307060,1.305480,1.305480,2005.000000
2012-12-04 00:00:00+00:00,1.305450,1.306550,1.305440,1.305720,1819.000000
2012-12-04 01:00:00+00:00,1.305710,1.306250,1.305460,1.305710,1680.000000
2012-12-04 02:00:00+00:00,1.305700,1.305940,1.304830,1.305300,2058.000000
2012-12-04 03:00:00+00:00,1.305300,1.305370,1.304860,1.305280,1213.000000
2012-12-04 04:00:00+00:00,1.305200,1.306120,1.304950,1.305870,1253.000000
2012-12-04 05:00:00+00:00,1.305840,1.306390,1.305280,1.306300,1370.000000
2012-12-04 06:00:00+00:00,1.306300,1.306300,1.304530,1.305080,1411.000000
2012-12-04 07:00:00+00:00,1.305070,1.305520,1.304540,1.304770,1315.000000
2012-12-04 08:00:00+00:00,1.304760,1.305010,1.304540,1.304810,1294.000000
2012-12-04 09:00:00+00:00,1.304820,1.306260,1.304720,1.305850,1996.000000
2012-12-04 10:00:00+00:00,1.305860,1.306400,1.305130,1.305550,1291.000000
2012-12-04 11:00:00+00:00,1.305550,1.305740,1.305120,1.305260,1489.000000
2012-12-04 12:00:00+00:00,1.305300,1.306720,1.305000,1.306570,1763.000000
2012-12-04 13:00:00+00:00,1.306560,1.307580,1.305830,1.307100,2941.000000
2012-12-04 14:00:00+00:00,1.307090,1.308140,1.305670,1.307420,3631.000000
2012-12-04 15:00:00+00:00,1.307410,1.307800,1.306640,1.307050,3299.000000
2012-12-04 16:00:00+00:00,1.307040,1.308370,1.305860,1.307450,3360.000000
2012-12-04 17:00:00+00:00,1.307390,1.308370,1.306950,1.308020,2523.000000
2012-12-04 18:00:00+00:00,1.308030,1.309520,1.307640,1.309280,3229.000000
2012-12-04 19:00:00+00:00,1.309280,1.310630,1.308560,1.309700,3890.000000
2012-12-04 20:00:00+00:00,1.309670,1.309900,1.308510,1.308670,3762.000000
2012-12-04 21:00:00+00:00,1.308650,1.309190,1.307670,1.308540,3785.000000
2012-12-04 22:00:00+00:00,1.308490,1.308570,1.307240,1.308030,3118.000000
2012-12-04 23:00:00+00:00,1.308040,1.309770,1.307750,1.309160,2422.000000
2012-12-05 00:00:00+00:00,1.309170,1.309710,1.308760,1.309700,1799.000000
2012-12-05 01:00:00+00:00,1.309710,1.310730,1.309570,1.309780,2213.000000
2012-12-05 02:00:00+00:00,1.309790,1.310140,1.309350,1.309440,1402.000000
2012-12-05 03:00:00+00:00,1.309440,1.309740,1.309070,1.309420,1573.000000
2012-12-05 04:00:00+00:00,1.309440,1.309480,1.309070,1.309350,994.000000
2012-12-05 05:00:00+00:00,1.309340,1.309860,1.309030,1.309860,1153.000000
2012-12-05 06:00:00+00:00,1.309850,1.311610,1.309540,1.310280,2018.000000
2012-12-05 07:00:00+00:00,1.310280,1.310290,1.309660,1.309940,1223.000000
2012-12-05 08:00:00+00:00,1.309940,1.311180,1.309930,1.310420,1977.000000
2012-12-05 09:00:00+00:00,1.310430,1.311150,1.310190,1.310730,1809.000000
2012-12-05 10:00:00+00:00,1.310730,1.312350,1.310730,1.311550,1835.000000
2012-12-05 11:00:00+00:00,1.311570,1.311870,1.310600,1.310740,1780.000000
2012-12-05 12:00:00+00:00,1.310750,1.311300,1.310480,1.311210,1613.000000
2012-12-05 13:00:00+00:00,1.311230,1.311960,1.310540,1.311680,1878.000000
2012-12-05 14:00:00+00:00,1.311690,1.312530,1.310580,1.311440,3088.000000
2012-12-05 15:00:00+00:00,1.311450,1.311620,1.309060,1.309110,2866.000000
2012-12-05 16:00:00+00:00,1.309120,1.309570,1.308050,1.308700,2719.000000
2012-12-05 17:00:00+00:00,1.308670,1.309430,1.307440,1.307810,2613.000000
2012-12-05 18:00:00+00:00,1.307800,1.308010,1.306040,1.307430,3240.000000
