timestamp,open,high,low,close,volume,momentum_5,momentum_20,rsi_14,atr_14,volatility_regime,feature_valid,supplied_model_probability,signal,position_state,entry,exit,exit_reason,position_size,stop_loss,take_profit
2023-01-03 00:00:00+00:00,1.1001590728,1.1002319626,1.1000953465,1.1001682363,0.0000000000,0.0001505606,0.0002856291,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 01:00:00+00:00,1.1001682363,1.1002519031,1.0999634357,1.1000471025,0.0000000000,-0.0000613835,0.0001730096,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 02:00:00+00:00,1.1000471025,1.1001205930,1.0999374841,1.1000109746,0.0000000000,-0.0001187007,0.0000348623,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 03:00:00+00:00,1.1000109746,1.1000954995,1.0999316050,1.1000161300,0.0000000000,-0.0000441371,-0.0002239873,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 04:00:00+00:00,1.1000161300,1.1001713246,1.0999392994,1.1000944939,0.0000000000,-0.0000586995,-0.0000684770,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 05:00:00+00:00,1.1000944939,1.1003717529,1.0999841023,1.1002613613,0.0000000000,0.0000846462,0.0000569604,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 06:00:00+00:00,1.1002613613,1.1003539318,1.1000433379,1.1001359084,0.0000000000,0.0000807292,-0.0000231862,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 07:00:00+00:00,1.1001359084,1.1004340602,1.1000119320,1.1003100838,0.0000000000,0.0002719148,0.0002769386,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 08:00:00+00:00,1.1003100838,1.1004101559,1.1002262833,1.1003263554,0.0000000000,0.0002820189,0.0003414210,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 09:00:00+00:00,1.1003263554,1.1004490069,1.0999541095,1.1000767610,0.0000000000,-0.0000161195,0.0001122952,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 10:00:00+00:00,1.1000767610,1.1003249869,1.1000488860,1.1002971119,0.0000000000,0.0000324928,0.0004574354,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 11:00:00+00:00,1.1002971119,1.1003302382,1.1002413639,1.1002744902,0.0000000000,0.0001259679,0.0004398264,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 12:00:00+00:00,1.1002744902,1.1003878995,1.1001252306,1.1002386399,0.0000000000,-0.0000649307,0.0003884943,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 13:00:00+00:00,1.1002386399,1.1003361482,1.1000514980,1.1001490063,0.0000000000,-0.0001611787,0.0003016153,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 14:00:00+00:00,1.1001490063,1.1002961150,1.1000631887,1.1002102975,0.0000000000,0.0001213883,0.0003223318,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 15:00:00+00:00,1.1002102975,1.1003548879,1.1001255894,1.1002701798,0.0000000000,-0.0000244771,0.0002432363,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 16:00:00+00:00,1.1002701798,1.1003700248,1.1001183287,1.1002181737,0.0000000000,-0.0000511840,0.0000941196,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 17:00:00+00:00,1.1002181737,1.1005055966,1.1001399147,1.1004273376,0.0000000000,0.0001715062,0.0002597625,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 18:00:00+00:00,1.1004273376,1.1007167932,1.1003658160,1.1006552716,0.0000000000,0.0004601789,0.0005368665,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 19:00:00+00:00,1.1006552716,1.1007835477,1.1005604107,1.1006886869,0.0000000000,0.0004348163,0.0004813978,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 20:00:00+00:00,1.1006886869,1.1007582306,1.1005579979,1.1006275416,0.0000000000,0.0003247946,0.0004174865,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 21:00:00+00:00,1.1006275416,1.1009379834,1.1005122263,1.1008226680,0.0000000000,0.0005494313,0.0007050294,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 22:00:00+00:00,1.1008226680,1.1012429987,1.1007318463,1.1011521770,0.0000000000,0.0006586890,0.0010374464,,,,False,,FLAT,FLAT,,,,,,
2023-01-03 23:00:00+00:00,1.1011521770,1.1013121983,1.1010607263,1.1012207476,0.0000000000,0.0005137630,0.0010950908,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 00:00:00+00:00,1.1012207476,1.1013483037,1.1010419162,1.1011694723,0.0000000000,0.0004368042,0.0009771691,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 01:00:00+00:00,1.1011694723,1.1015539784,1.1010864815,1.1014709876,0.0000000000,0.0007663318,0.0010993990,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 02:00:00+00:00,1.1014709876,1.1015209960,1.1013894116,1.1014394201,0.0000000000,0.0005602647,0.0011848642,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 03:00:00+00:00,1.1014394201,1.1015213691,1.1012952840,1.1013772330,0.0000000000,0.0002043823,0.0009698622,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 04:00:00+00:00,1.1013772330,1.1014537725,1.1012755365,1.1013520760,0.0000000000,0.0001192572,0.0009321967,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 05:00:00+00:00,1.1013520760,1.1014996512,1.1012487886,1.1013963637,0.0000000000,0.0002060458,0.0011995551,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 06:00:00+00:00,1.1013963637,1.1014971742,1.1012401270,1.1013409375,0.0000000000,-0.0001180694,0.0009486762,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 07:00:00+00:00,1.1013409375,1.1014382485,1.1011496193,1.1012469304,0.0000000000,-0.0001747620,0.0008838160,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 08:00:00+00:00,1.1012469304,1.1013376785,1.1010132527,1.1011040009,0.0000000000,-0.0002480822,0.0007865212,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 09:00:00+00:00,1.1011040009,1.1011852191,1.1009956312,1.1010768493,0.0000000000,-0.0002498989,0.0008433795,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 10:00:00+00:00,1.1010768493,1.1011501996,1.1009525082,1.1010258585,0.0000000000,-0.0003363959,0.0007412774,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 11:00:00+00:00,1.1010258585,1.1010848114,1.1007841765,1.1008431294,0.0000000000,-0.0004520019,0.0005207353,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 12:00:00+00:00,1.1008431294,1.1009729363,1.1007248596,1.1008546665,0.0000000000,-0.0003561997,0.0005785151,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 13:00:00+00:00,1.1008546665,1.1010038717,1.1007641742,1.1009133794,0.0000000000,-0.0001731185,0.0004416846,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 14:00:00+00:00,1.1009133794,1.1010093892,1.1006415708,1.1007375807,0.0000000000,-0.0003081244,0.0000747819,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 15:00:00+00:00,1.1007375807,1.1007440163,1.1005905867,1.1005970223,0.0000000000,-0.0003894879,-0.0000832793,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 16:00:00+00:00,1.1005970223,1.1007105387,1.1003822421,1.1004957585,0.0000000000,-0.0003155498,-0.0001197345,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 17:00:00+00:00,1.1004957585,1.1007803591,1.1003759508,1.1006605514,0.0000000000,-0.0001763313,-0.0001472686,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 18:00:00+00:00,1.1006605514,1.1006891615,1.1004239339,1.1004525441,0.0000000000,-0.0004185936,-0.0006353644,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 19:00:00+00:00,1.1004525441,1.1005846736,1.1003305083,1.1004626378,0.0000000000,-0.0002497806,-0.0006884267,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 20:00:00+00:00,1.1004626378,1.1007065773,1.1003861168,1.1006300563,0.0000000000,0.0000300147,-0.0004898574,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 21:00:00+00:00,1.1006300563,1.1008218435,1.1005324278,1.1007242150,0.0000000000,0.0002075941,-0.0006779775,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 22:00:00+00:00,1.1007242150,1.1008162044,1.1005018659,1.1005938554,0.0000000000,-0.0000605964,-0.0007676907,,,,False,,FLAT,FLAT,,,,,,
2023-01-04 23:00:00+00:00,1.1005938554,1.1006504273,1.1004068270,1.1004633990,0.0000000000,0.0000098640,-0.0008297193,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 00:00:00+00:00,1.1004633990,1.1006899271,1.1003463657,1.1005728938,0.0000000000,0.0001001906,-0.0007074779,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 01:00:00+00:00,1.1005728938,1.1006438963,1.1003411397,1.1004121422,0.0000000000,-0.0001979904,-0.0008936125,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 02:00:00+00:00,1.1004121422,1.1005306218,1.1001218466,1.1002403262,0.0000000000,-0.0004396094,-0.0009993375,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 03:00:00+00:00,1.1002403262,1.1003259966,1.1000122728,1.1000979432,0.0000000000,-0.0004505860,-0.0010433511,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 04:00:00+00:00,1.1000979432,1.1002207473,1.0998108100,1.0999336142,0.0000000000,-0.0004814198,-0.0010629212,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 05:00:00+00:00,1.0999336142,1.1000675938,1.0998518341,1.0999858137,0.0000000000,-0.0005334314,-0.0009908806,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 06:00:00+00:00,1.0999858137,1.1000949499,1.0999063234,1.1000154595,0.0000000000,-0.0003604855,-0.0009176887,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 07:00:00+00:00,1.1000154595,1.1001013319,1.0998648287,1.0999507011,0.0000000000,-0.0002632380,-0.0008106770,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 08:00:00+00:00,1.0999507011,1.1000084260,1.0998130799,1.0998708048,0.0000000000,-0.0002064711,-0.0008937254,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 09:00:00+00:00,1.0998708048,1.0999620212,1.0998015735,1.0998927899,0.0000000000,-0.0000371152,-0.0009270389,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 10:00:00+00:00,1.0998927899,1.1000810221,1.0998207987,1.1000090309,0.0000000000,0.0000211068,-0.0006618742,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 11:00:00+00:00,1.1000090309,1.1001567668,1.0996199464,1.0997676822,0.0000000000,-0.0002252489,-0.0007535365,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 12:00:00+00:00,1.0997676822,1.0997919812,1.0997520764,1.0997763754,0.0000000000,-0.0001584850,-0.0006536900,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 13:00:00+00:00,1.0997763754,1.0997804720,1.0996655963,1.0996696929,0.0000000000,-0.0001828505,-0.0009002399,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 14:00:00+00:00,1.0996696929,1.0997828189,1.0993998622,1.0995129882,0.0000000000,-0.0003453079,-0.0008537905,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 15:00:00+00:00,1.0995129882,1.0996202929,1.0992668334,1.0993741381,0.0000000000,-0.0005771706,-0.0009891291,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 16:00:00+00:00,1.0993741381,1.0995165721,1.0993233306,1.0994657646,0.0000000000,-0.0002745286,-0.0010578411,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 17:00:00+00:00,1.0994657646,1.0995566548,1.0993405676,1.0994314578,0.0000000000,-0.0003136252,-0.0011744605,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 18:00:00+00:00,1.0994314578,1.0995184338,1.0993558695,1.0994428455,0.0000000000,-0.0002062868,-0.0010458080,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 19:00:00+00:00,1.0994428455,1.0995622841,1.0993383270,1.0994577655,0.0000000000,-0.0000502246,-0.0009138273,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 20:00:00+00:00,1.0994577655,1.0996711291,1.0993724652,1.0995858287,0.0000000000,0.0001925556,-0.0008968648,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 21:00:00+00:00,1.0995858287,1.0997516310,1.0995099328,1.0996757350,0.0000000000,0.0001909750,-0.0006692103,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 22:00:00+00:00,1.0996757350,1.0997827950,1.0996361101,1.0997431700,0.0000000000,0.0002835213,-0.0004518614,,,,False,,FLAT,FLAT,,,,,,
2023-01-05 23:00:00+00:00,1.0997431700,1.1000945205,1.0996301655,1.0999815160,0.0000000000,0.0004899486,-0.0001058335,,,,False,,FLAT,FLAT,,,,,,
2023-01-06 00:00:00+00:00,1.0999815160,1.1000330432,1.0998575431,1.0999090703,0.0000000000,0.0004104794,-0.0000223140,,,,False,,FLAT,FLAT,,,,,,
2023-01-06 01:00:00+00:00,1.0999090703,1.1000592764,1.0998573947,1.1000076008,0.0000000000,0.0003835736,0.0000198067,,,,False,,FLAT,FLAT,,,,,,
2023-01-06 02:00:00+00:00,1.1000076008,1.1001595396,1.0999343934,1.1000863322,0.0000000000,0.0003733802,0.0000644288,,,,False,,FLAT,FLAT,,,,,,
2023-01-06 03:00:00+00:00,1.1000863322,1.1001427544,1.0999215338,1.0999779560,0.0000000000,0.0002134916,0.0000247782,,,,False,,FLAT,FLAT,,,,,,
2023-01-06 04:00:00+00:00,1.0999779560,1.1003243997,1.0999059721,1.1002524158,0.0000000000,0.0002462767,0.0003469599,60.5130306729,0.0002622261,,False,,FLAT,FLAT,,,,,,
2023-01-06 05:00:00+00:00,1.1002524158,1.1004713890,1.1002027324,1.1004217056,0.0000000000,0.0004660706,0.0004808793,64.6344962671,0.0002626854,,False,,FLAT,FLAT,,,,,,
2023-01-06 06:00:00+00:00,1.1004217056,1.1006480868,1.1003413497,1.1005677310,0.0000000000,0.0005092057,0.0005079050,67.7603631848,0.0002658320,,False,,FLAT,FLAT,,,,,,
2023-01-06 07:00:00+00:00,1.1005677310,1.1007025453,1.1000679404,1.1002027547,0.0000000000,0.0001058304,0.0003956040,54.7377428729,0.0002921729,,False,,FLAT,FLAT,,,,,,
2023-01-06 08:00:00+00:00,1.1002027547,1.1003654420,1.1000814655,1.1002441528,0.0000000000,0.0002420020,0.0004253386,55.7759433697,0.0002915874,,False,,FLAT,FLAT,,,,,,
2023-01-06 09:00:00+00:00,1.1002441528,1.1005430831,1.1001667755,1.1004657058,0.0000000000,0.0001938555,0.0007238655,60.9396719298,0.0002976389,,False,,FLAT,FLAT,,,,,,
2023-01-06 10:00:00+00:00,1.1004657058,1.1006889708,1.1004086953,1.1006319602,0.0000000000,0.0001910673,0.0010176979,64.3075845848,0.0002963986,,False,,FLAT,FLAT,,,,,,
2023-01-06 11:00:00+00:00,1.1006319602,1.1007304969,1.1005300861,1.1006286228,0.0000000000,0.0000553277,0.0011410899,64.1879386147,0.0002895424,,False,,FLAT,FLAT,,,,,,
2023-01-06 12:00:00+00:00,1.1006286228,1.1006753644,1.1004468477,1.1004935892,0.0000000000,0.0002643463,0.0009348400,59.3745126382,0.0002851834,,False,,FLAT,FLAT,,,,,,
2023-01-06 13:00:00+00:00,1.1004935892,1.1005734881,1.1003177283,1.1003976272,0.0000000000,0.0001394913,0.0008787901,56.1519050606,0.0002830817,,False,,FLAT,FLAT,,,,,,
2023-01-06 14:00:00+00:00,1.1003976272,1.1005210167,1.1002187543,1.1003421438,0.0000000000,-0.0001122816,0.0008179582,54.3162705767,0.0002844517,,False,,FLAT,FLAT,,,,,,
2023-01-06 15:00:00+00:00,1.1003421438,1.1004437943,1.1002527437,1.1003543942,0.0000000000,-0.0002521878,0.0008155190,54.6686355132,0.0002777802,,False,,FLAT,FLAT,,,,,,
2023-01-06 16:00:00+00:00,1.1003543942,1.1004684881,1.1002305821,1.1003446760,0.0000000000,-0.0002579860,0.0006901210,54.3107550465,0.0002749321,,False,,FLAT,FLAT,,,,,,
2023-01-06 17:00:00+00:00,1.1003446760,1.1004591849,1.1000176665,1.1001321754,0.0000000000,-0.0003284106,0.0004150682,47.0567301152,0.0002868311,,False,,FLAT,FLAT,,,,,,
2023-01-06 18:00:00+00:00,1.1001321754,1.1002745492,1.1000594677,1.1002018415,0.0000000000,-0.0001779228,0.0004170714,49.4409054675,0.0002817061,,False,,FLAT,FLAT,,,,,,
2023-01-06 19:00:00+00:00,1.1002018415,1.1003436578,1.1001303033,1.1002721196,0.0000000000,-0.0000636386,0.0002641895,51.7990319870,0.0002768239,,False,,FLAT,FLAT,,,,,,
2023-01-06 20:00:00+00:00,1.1002721196,1.1004460334,1.1002007164,1.1003746301,0.0000000000,0.0000183904,0.0004232712,55.0894357660,0.0002745734,,False,,FLAT,FLAT,,,,,,
2023-01-06 21:00:00+00:00,1.1003746301,1.1004737375,1.1001407591,1.1002398665,0.0000000000,-0.0000952515,0.0002111492,50.2344895509,0.0002787452,,False,,FLAT,FLAT,,,,,,
2023-01-08 22:00:00+00:00,1.1002398665,1.1004554903,1.1001249436,1.1003405674,0.0000000000,0.0001894245,0.0002311048,53.5300817549,0.0002824453,,False,,FLAT,FLAT,,,,,,
2023-01-08 23:00:00+00:00,1.1003405674,1.1004558958,1.1001112385,1.1002265669,0.0000000000,0.0000224736,0.0002260145,49.5311726930,0.0002868890,,False,,FLAT,FLAT,,,,,,
2023-01-09 00:00:00+00:00,1.1002265669,1.1003306508,1.1001031611,1.1002072450,0.0000000000,-0.0000589623,-0.0000410550,48.8648746540,0.0002826462,,False,,FLAT,FLAT,,,,,,
2023-01-09 01:00:00+00:00,1.1002072450,1.1002852331,1.1001248963,1.1002028844,0.0000000000,-0.0001560794,-0.0001988521,48.7056350148,0.0002739098,,False,,FLAT,FLAT,,,,,,
2023-01-09 02:00:00+00:00,1.1002028844,1.1003130461,1.1001266700,1.1002368317,0.0000000000,-0.0000027583,-0.0003006623,50.0697792068,0.0002676574,,False,,FLAT,FLAT,,,,,,
2023-01-09 03:00:00+00:00,1.1002368317,1.1002871767,1.1002355009,1.1002858459,0.0000000000,-0.0000497314,0.0000755235,52.0524849443,0.0002522301,,False,,FLAT,FLAT,,,,,,
2023-01-09 04:00:00+00:00,1.1002858459,1.1003932884,1.1001908430,1.1002982855,0.0000000000,0.0000651853,0.0000492006,52.5672868956,0.0002486741,,False,,FLAT,FLAT,,,,,,
2023-01-09 05:00:00+00:00,1.1002982855,1.1003502281,1.1002392205,1.1002911631,0.0000000000,0.0000762748,-0.0001586080,52.2215645654,0.0002388408,,False,,FLAT,FLAT,,,,,,
2023-01-09 06:00:00+00:00,1.1002911631,1.1004576195,1.1002254063,1.1003918627,0.0000000000,0.0001717668,-0.0002181451,56.5705214726,0.0002383674,,False,,FLAT,FLAT,,,,,,
2023-01-09 07:00:00+00:00,1.1003918627,1.1004230367,1.1003084583,1.1003396323,0.0000000000,0.0000934349,-0.0002625686,53.8334498707,0.0002295253,,False,,FLAT,FLAT,,,,,,
2023-01-09 08:00:00+00:00,1.1003396323,1.1004139311,1.1001825320,1.1002568308,0.0000000000,-0.0000263705,-0.0002151384,49.7259467201,0.0002296591,,False,,FLAT,FLAT,,,,,,
2023-01-09 09:00:00+00:00,1.1002568308,1.1004196566,1.1001214187,1.1002842445,0.0000000000,-0.0000127611,-0.0001030380,51.0574016610,0.0002345576,,False,,FLAT,FLAT,,,,,,
2023-01-09 10:00:00+00:00,1.1002842445,1.1003451419,1.1001788445,1.1002397419,0.0000000000,-0.0000467342,-0.0000930637,48.7980307328,0.0002296819,,False,,FLAT,FLAT,,,,,,
2023-01-09 11:00:00+00:00,1.1002397419,1.1003636319,1.1001084567,1.1002323467,0.0000000000,-0.0001449629,-0.0001109166,48.4146271002,0.0002315029,,False,,FLAT,FLAT,,,,,,
2023-01-09 12:00:00+00:00,1.1002323467,1.1002921556,1.1001463764,1.1002061853,0.0000000000,-0.0001212780,-0.0001258612,47.0075578465,0.0002253797,,False,,FLAT,FLAT,,,,,,
2023-01-09 13:00:00+00:00,1.1002061853,1.1003576092,1.1001267404,1.1002781643,0.0000000000,0.0000193896,0.0001327012,51.2090920953,0.0002257718,,False,,FLAT,FLAT,,,,,,
2023-01-09 14:00:00+00:00,1.1002781643,1.1003430582,1.1001388137,1.1002037075,0.0000000000,-0.0000731965,0.0000016961,47.0531821019,0.0002242342,,False,,FLAT,FLAT,,,,,,
2023-01-09 15:00:00+00:00,1.1002037075,1.1003043903,1.0999242660,1.1000249488,0.0000000000,-0.0001952239,-0.0002246452,38.8924036746,0.0002353692,,False,,FLAT,FLAT,,,,,,
2023-01-09 16:00:00+00:00,1.1000249488,1.1000471807,1.0999017717,1.0999240036,0.0000000000,-0.0002802527,-0.0004095210,35.1816523455,0.0002289434,,False,,FLAT,FLAT,,,,,,
2023-01-09 17:00:00+00:00,1.0999240036,1.1001248320,1.0998858149,1.1000866433,0.0000000000,-0.0001086542,-0.0001392634,44.3880703334,0.0002296630,,False,,FLAT,FLAT,,,,,,
2023-01-09 18:00:00+00:00,1.1000866433,1.1001706657,1.1000240472,1.1001080696,0.0000000000,-0.0001545925,-0.0002112963,45.4865723289,0.0002237312,,False,,FLAT,FLAT,,,,,,
2023-01-09 19:00:00+00:00,1.1001080696,1.1001424351,1.0999766953,1.1000110608,0.0000000000,-0.0001751010,-0.0001958743,41.4905210260,0.0002195890,,False,,FLAT,FLAT,,,,,,
2023-01-09 20:00:00+00:00,1.1000110608,1.1003234877,1.0998955514,1.1002079784,0.0000000000,0.0001663867,0.0000006666,50.9167711774,0.0002344709,,False,,FLAT,FLAT,,,,,,
2023-01-09 21:00:00+00:00,1.1002079784,1.1005093250,1.1001273896,1.1004287362,0.0000000000,0.0004588795,0.0002052820,58.9091224811,0.0002450041,,False,,FLAT,FLAT,,,,,,
2023-01-09 22:00:00+00:00,1.1004287362,1.1005198552,1.1002389325,1.1003300514,0.0000000000,0.0002212627,0.0000847270,54.6269231865,0.0002475697,,False,,FLAT,FLAT,,,,,,
2023-01-09 23:00:00+00:00,1.1003300514,1.1004734770,1.1002764752,1.1004199007,0.0000000000,0.0002834550,0.0001218363,57.6456990087,0.0002439577,,False,,FLAT,FLAT,,,,,,
2023-01-10 00:00:00+00:00,1.1004199007,1.1005965638,1.1003481326,1.1005247957,0.0000000000,0.0004670270,0.0002058625,60.9150878781,0.0002442773,,False,,FLAT,FLAT,,,,,,
2023-01-10 01:00:00+00:00,1.1005247957,1.1006233514,1.1004648625,1.1005634182,0.0000000000,0.0003230661,0.0002474392,62.0758831327,0.0002381495,,False,,FLAT,FLAT,,,,,,
2023-01-10 02:00:00+00:00,1.1005634182,1.1006545232,1.1005259241,1.1006170290,0.0000000000,0.0001711086,0.0002046237,63.6879850197,0.0002303245,,False,,FLAT,FLAT,,,,,,
2023-01-10 03:00:00+00:00,1.1006170290,1.1007007990,1.1005466900,1.1006304600,0.0000000000,0.0002730168,0.0002643073,64.0997190909,0.0002248805,,False,,FLAT,FLAT,,,,,,
2023-01-10 04:00:00+00:00,1.1006304600,1.1007547803,1.1005677185,1.1006920388,0.0000000000,0.0002473039,0.0003955513,66.0030432315,0.0002221792,,False,,FLAT,FLAT,,,,,,
2023-01-10 05:00:00+00:00,1.1006920388,1.1007427959,1.1005660137,1.1006167708,0.0000000000,0.0000835739,0.0003022186,61.6973257890,0.0002189366,,False,,FLAT,FLAT,,,,,,
